source,source_url,resolved_url,source_page_title,competition,year,team,source_heading,shirt_number,position,player,date_of_birth,age,caps,goals,club,raw_date_of_birth_age,raw_player,raw_club
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Belgium,Belgium,,FW,Alexis Saelemaekers,"June 27, 1999",26,23,2,Milan,"June 27, 1999 (aged 26)",Alexis Saelemaekers,Milan
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Belgium,Belgium,,FW,Diego Moreira,"August 6, 2004",21,2,0,Strasbourg,"August 6, 2004 (aged 21)",Diego Moreira,Strasbourg
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Belgium,Belgium,,FW,Matias Fernandez-Pardo,"February 3, 2005",21,0,0,Lille,"February 3, 2005 (aged 21)",Matias Fernandez-Pardo,Lille
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Egypt,Egypt,,GK,Mohamed El Shenawy,"December 18, 1988",37,76,0,Al Ahly,"December 18, 1988 (aged 37)",Mohamed El Shenawy,Al Ahly
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Egypt,Egypt,,GK,Mostafa Shobeir,"March 17, 2000",26,8,0,Al Ahly,"March 17, 2000 (aged 26)",Mostafa Shobeir,Al Ahly
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Egypt,Egypt,,GK,Mohamed Alaa,"January 9, 1999",27,0,0,El Gouna,"January 9, 1999 (aged 27)",Mohamed Alaa,El Gouna
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Egypt,Egypt,,GK,El Mahdy Soliman,"June 8, 1987",39,0,0,Zamalek,"June 8, 1987 (aged 39)",El Mahdy Soliman,Zamalek
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Egypt,Egypt,,DF,Hamdy Fathy,"September 29, 1994",31,62,3,Al-Wakrah,"September 29, 1994 (aged 31)",Hamdy Fathy,Al-Wakrah
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Egypt,Egypt,,DF,Ramy Rabia,"May 20, 1993",33,44,5,Al-Ain,"May 20, 1993 (aged 33)",Ramy Rabia,Al-Ain
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Egypt,Egypt,,DF,Mohamed Hany,"January 25, 1996",30,41,0,Al Ahly,"January 25, 1996 (aged 30)",Mohamed Hany,Al Ahly
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Egypt,Egypt,,DF,Ahmed Fatouh,"March 22, 1998",28,38,1,Zamalek,"March 22, 1998 (aged 28)",Ahmed Fatouh,Zamalek
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Egypt,Egypt,,DF,Mohamed Abdelmonem,"February 1, 1999",27,35,3,Nice,"February 1, 1999 (aged 27)",Mohamed Abdelmonem,Nice
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Egypt,Egypt,,DF,Yasser Ibrahim,"February 10, 1993",33,16,1,Al Ahly,"February 10, 1993 (aged 33)",Yasser Ibrahim,Al Ahly
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Egypt,Egypt,,DF,Hossam Abdelmaguid,"April 30, 2001",25,13,0,Zamalek,"April 30, 2001 (aged 25)",Hossam Abdelmaguid,Zamalek
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Egypt,Egypt,,DF,Karim Hafez,"March 12, 1996",30,8,0,Pyramids,"March 12, 1996 (aged 30)",Karim Hafez,Pyramids
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Egypt,Egypt,,DF,Tarek Alaa,"January 5, 2002",24,2,0,ZED,"January 5, 2002 (aged 24)",Tarek Alaa,ZED
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Egypt,Egypt,,MF,Marwan Attia,"August 12, 1998",27,33,1,Al Ahly,"August 12, 1998 (aged 27)",Marwan Attia,Al Ahly
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Egypt,Egypt,,MF,Emam Ashour,"February 20, 1998",28,28,0,Al Ahly,"February 20, 1998 (aged 28)",Emam Ashour,Al Ahly
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Egypt,Egypt,,MF,Mohanad Lasheen,"May 29, 1996",30,22,0,Pyramids,"May 29, 1996 (aged 30)",Mohanad Lasheen,Pyramids
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Egypt,Egypt,,MF,Mahmoud Saber,"July 30, 2001",24,15,1,ZED,"July 30, 2001 (aged 24)",Mahmoud Saber,ZED
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Egypt,Egypt,,MF,Nabil Emad,"April 6, 1996",30,12,0,Al-Najma,"April 6, 1996 (aged 30)",Nabil Emad,Al-Najma
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Egypt,Egypt,,MF,Mostafa Ziko,"April 27, 1997",29,1,1,Pyramids,"April 27, 1997 (aged 29)",Mostafa Ziko,Pyramids
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Egypt,Egypt,,FW,Mohamed Salah (captain),"June 15, 1992",33,116,67,Liverpool,"June 15, 1992 (aged 33)",Mohamed Salah (captain),Liverpool
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Egypt,Egypt,,FW,Trézéguet,"October 1, 1994",31,95,23,Al Ahly,"October 1, 1994 (aged 31)",Trézéguet,Al Ahly
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Egypt,Egypt,,FW,Zizo,"January 10, 1996",30,62,5,Al Ahly,"January 10, 1996 (aged 30)",Zizo,Al Ahly
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Egypt,Egypt,,FW,Omar Marmoush,"February 7, 1999",27,48,11,Manchester City,"February 7, 1999 (aged 27)",Omar Marmoush,Manchester City
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Egypt,Egypt,,FW,Ibrahim Adel,"April 23, 2001",25,23,3,Nordsjælland,"April 23, 2001 (aged 25)",Ibrahim Adel,Nordsjælland
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Egypt,Egypt,,FW,Haissem Hassan,"February 8, 2002",24,3,0,Oviedo,"February 8, 2002 (aged 24)",Haissem Hassan,Oviedo
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Egypt,Egypt,,FW,Hamza Abdelkarim,"January 1, 2008",18,1,0,Barcelona,"January 1, 2008 (aged 18)",Hamza Abdelkarim,Barcelona
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Iran,Iran,,GK,Alireza Beiranvand,"September 21, 1992",33,85,0,Tractor,"September 21, 1992 (aged 33)",Alireza Beiranvand,Tractor
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Iran,Iran,,GK,Payam Niazmand,"April 6, 1995",31,15,0,Persepolis,"April 6, 1995 (aged 31)",Payam Niazmand,Persepolis
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Iran,Iran,,GK,Hossein Hosseini,"June 30, 1992",33,13,0,Sepahan,"June 30, 1992 (aged 33)",Hossein Hosseini,Sepahan
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Iran,Iran,,DF,Ehsan Hajsafi (captain),"February 25, 1990",36,145,7,Sepahan,"February 25, 1990 (aged 36)",Ehsan Hajsafi (captain),Sepahan
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Iran,Iran,,DF,Milad Mohammadi,"September 29, 1993",32,75,1,Persepolis,"September 29, 1993 (aged 32)",Milad Mohammadi,Persepolis
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Iran,Iran,,DF,Ramin Rezaeian,"March 21, 1990",36,73,7,Foolad,"March 21, 1990 (aged 36)",Ramin Rezaeian,Foolad
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Iran,Iran,,DF,Hossein Kanaanizadegan,"March 23, 1994",32,64,6,Persepolis,"March 23, 1994 (aged 32)",Hossein Kanaanizadegan,Persepolis
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Iran,Iran,,DF,Shojae Khalilzadeh,"May 14, 1989",37,57,2,Tractor,"May 14, 1989 (aged 37)",Shojae Khalilzadeh,Tractor
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Iran,Iran,,DF,Saleh Hardani,"December 26, 1998",27,17,1,Esteghlal,"December 26, 1998 (aged 27)",Saleh Hardani,Esteghlal
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Iran,Iran,,DF,Ali Nemati,"February 7, 1996",30,16,0,Foolad,"February 7, 1996 (aged 30)",Ali Nemati,Foolad
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Iran,Iran,,DF,Danial Eiri,"October 26, 2003",22,0,0,Malavan,"October 26, 2003 (aged 22)",Danial Eiri,Malavan
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Iran,Iran,,MF,Alireza Jahanbakhsh,"August 11, 1993",32,98,17,Dender,"August 11, 1993 (aged 32)",Alireza Jahanbakhsh,Dender
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Iran,Iran,,MF,Saeid Ezatolahi,"October 1, 1996",29,82,1,Shabab Al-Ahli,"October 1, 1996 (aged 29)",Saeid Ezatolahi,Shabab Al-Ahli
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Iran,Iran,,MF,Saman Ghoddos,"September 6, 1993",32,67,3,Kalba,"September 6, 1993 (aged 32)",Saman Ghoddos,Kalba
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Iran,Iran,,MF,Mehdi Torabi,"September 10, 1994",31,52,7,Tractor,"September 10, 1994 (aged 31)",Mehdi Torabi,Tractor
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Iran,Iran,,MF,Rouzbeh Cheshmi,"July 24, 1993",32,40,3,Esteghlal,"July 24, 1993 (aged 32)",Rouzbeh Cheshmi,Esteghlal
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Iran,Iran,,MF,Mohammad Mohebi,"December 20, 1998",27,36,14,Rostov,"December 20, 1998 (aged 27)",Mohammad Mohebi,Rostov
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Iran,Iran,,MF,Mehdi Ghayedi,"December 5, 1998",27,29,10,Al-Nasr,"December 5, 1998 (aged 27)",Mehdi Ghayedi,Al-Nasr
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Iran,Iran,,MF,Mohammad Ghorbani,"May 21, 2001",25,15,0,Al-Wahda,"May 21, 2001 (aged 25)",Mohammad Ghorbani,Al-Wahda
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Iran,Iran,,MF,Aria Yousefi,"April 22, 2002",24,13,1,Sepahan,"April 22, 2002 (aged 24)",Aria Yousefi,Sepahan
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Iran,Iran,,MF,Amirmohammad Razzaghinia,"April 11, 2006",20,3,0,Esteghlal,"April 11, 2006 (aged 20)",Amirmohammad Razzaghinia,Esteghlal
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Iran,Iran,,FW,Mehdi Taremi,"July 18, 1992",33,104,60,Olympiacos,"July 18, 1992 (aged 33)",Mehdi Taremi,Olympiacos
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Iran,Iran,,FW,Shahriyar Moghanlou,"December 21, 1994",31,20,2,Kalba,"December 21, 1994 (aged 31)",Shahriyar Moghanlou,Kalba
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Iran,Iran,,FW,Amirhossein Hosseinzadeh,"October 30, 2000",25,17,5,Tractor,"October 30, 2000 (aged 25)",Amirhossein Hosseinzadeh,Tractor
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Iran,Iran,,FW,Ali Alipour,"November 11, 1995",30,13,1,Persepolis,"November 11, 1995 (aged 30)",Ali Alipour,Persepolis
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Iran,Iran,,FW,Dennis Eckert,"January 9, 1997",29,0,0,Standard Liège,"January 9, 1997 (aged 29)",Dennis Eckert,Standard Liège
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,New Zealand,New Zealand,1,GK,Max Crocombe,"August 12, 1993",32,22,0,Millwall,"August 12, 1993 (aged 32)",Max Crocombe,Millwall
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,New Zealand,New Zealand,2,DF,Tim Payne,"January 10, 1994",32,49,3,Wellington Phoenix,"January 10, 1994 (aged 32)",Tim Payne,Wellington Phoenix
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,New Zealand,New Zealand,3,DF,Francis de Vries,"November 28, 1994",31,18,1,Auckland FC,"November 28, 1994 (aged 31)",Francis de Vries,Auckland FC
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,New Zealand,New Zealand,4,DF,Tyler Bindon,"January 27, 2005",21,23,3,Sheffield United,"January 27, 2005 (aged 21)",Tyler Bindon,Sheffield United
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,New Zealand,New Zealand,5,DF,Michael Boxall,"August 18, 1988",37,61,1,Minnesota United FC,"August 18, 1988 (aged 37)",Michael Boxall,Minnesota United FC
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,New Zealand,New Zealand,6,MF,Joe Bell,"April 27, 1999",27,31,1,Viking,"April 27, 1999 (aged 27)",Joe Bell,Viking
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,New Zealand,New Zealand,7,MF,Matthew Garbett,"April 13, 2002",24,35,5,Peterborough United,"April 13, 2002 (aged 24)",Matthew Garbett,Peterborough United
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,New Zealand,New Zealand,8,MF,Marko Stamenić,"February 19, 2002",24,37,3,Swansea City,"February 19, 2002 (aged 24)",Marko Stamenić,Swansea City
